SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531746,PRAJAY ENGS.,B ,Q,9.57,9.57,8.76,9.32,9.32,8.74,15,4288,38696.00,
531752,SUN TECHNO  ,XT,Q,0.22,0.22,0.22,0.22,0.22,0.21,3,5100,1122.00,
531761,APOLLOPIPES ,X ,Q,384.10,400.05,378.00,394.05,394.05,379.95,293,8618,3385202.00,
531768,POLY MEDICUR,B ,Q,227.00,228.00,221.00,221.10,221.10,227.70,9,2008,457791.00,
531769,PFL INFOTECH,X ,Q,9.02,9.02,8.90,8.90,8.90,8.85,4,5011,44598.00,
531795,ATUL AUTO   ,B ,Q,317.60,317.60,307.00,309.60,313.25,309.80,70,790,246394.00,
531802,PRERNA INFR ,X ,Q,13.00,14.20,13.00,13.90,14.20,13.05,15,12235,167920.00,
531810,METAL COATIN,XT,Q,29.70,29.70,29.70,29.70,29.70,31.25,1,20,594.00,
531813,GANGAPAPERS ,XT,Q,84.40,84.40,84.40,84.40,84.40,88.80,1,84,7089.00,
531814,TIRUPATI SAR,X ,Q,12.05,12.56,12.05,12.56,12.56,12.20,18,1411,17265.00,
531822,RODIUM      ,X ,Q,140.50,140.90,138.40,140.20,138.40,139.60,22,4206,589101.00,
531842,LAHOTI OVER.,X ,Q,21.30,23.00,21.30,22.50,22.50,20.15,29,9284,206442.00,
531845,ZENITH BIRLA,T ,Q,0.61,0.61,0.61,0.61,0.61,0.61,2,123,75.00,
531859,ORIENTAL VEN,X ,Q,58.00,58.80,55.15,55.25,55.25,56.75,75,6939,388201.00,
531861,JOINDRE CAPI,X ,Q,22.00,22.00,19.00,21.50,21.55,21.20,41,3074,63843.00,
531862,BHARATAGRI  ,X ,Q,103.55,108.50,103.55,105.65,105.90,105.35,14,3723,392314.00,
531867,UNITECH INTE,X ,Q,5.10,5.10,5.00,5.00,5.00,5.00,15,19033,95665.00,
531869,SACHETA MET.,X ,Q,51.50,51.50,49.10,49.90,49.80,50.05,93,38081,1907054.00,
531879,PIONEER DIS.,B ,Q,165.00,165.00,161.80,163.00,163.00,167.25,6,33,5370.00,
531881,GMETCOAL    ,X ,Q,15.65,15.65,15.65,15.65,15.65,16.45,5,250,3912.00,
531882,KWALITYLTD  ,A ,Q,8.96,9.20,8.90,9.20,9.20,8.77,776,667621,6100291.00,
531888,REXNORD ELE.,X ,Q,34.90,34.90,34.90,34.90,34.90,32.30,2,2,69.00,
531892,KHANDWALA SE,B ,Q,14.00,14.50,14.00,14.50,14.50,14.21,3,1000,14099.00,
531893,SAWACA BUSI ,X ,Q,1.05,1.05,1.00,1.00,1.00,1.05,3,250,255.00,
531898,SANGUINE MD ,XT,Q,0.22,0.22,0.22,0.22,0.22,0.23,5,2800,616.00,
531925,SHANTANU SHE,XT,Q,1.10,1.10,1.02,1.10,1.10,1.05,21,9258,9857.00,
531950,VERTEX SEC. ,X ,Q,1.70,1.99,1.70,1.95,1.96,1.90,11,1665,3184.00,
531952,RIBA TEXTILS,X ,Q,99.00,108.50,94.00,104.80,104.80,98.35,239,141030,13730198.00,
531962,SHREMETAL   ,XT,Q,13.60,13.60,13.60,13.60,13.60,13.54,1,438,5956.00,
531977,CHARTERLOGIS,X ,Q,5.50,5.50,5.10,5.30,5.48,5.21,68,24995,130010.00,
531979,HIND ALUMIN ,X ,Q,89.20,95.00,89.20,89.60,89.20,91.80,32,1091,101117.00,
532005,SAM INDUS.  ,X ,Q,7.60,7.60,7.60,7.60,7.60,7.98,1,100,760.00,
532022,FILAT FASH  ,XT,Q,2.20,2.25,2.20,2.20,2.20,2.27,7,3200,7042.00,
532035,UNISTAR MULT,X ,Q,3.34,3.34,3.34,3.34,3.34,3.51,1,100,334.00,
532039,ZENOTECH    ,X ,Q,37.50,39.00,37.05,38.50,38.50,36.60,35,6492,249485.00,
532051,SWELECT     ,B ,Q,266.55,266.55,264.00,264.00,264.00,259.95,18,172,45783.00,
532053,WALLFORT FIN,X ,Q,33.05,33.55,31.10,33.10,33.10,33.05,8,1032,34169.00,
532054,KDDL LTD    ,B ,Q,500.00,500.10,473.30,498.15,499.00,497.30,46,1143,553710.00,
532067,KILPEST (I) ,X ,Q,82.50,93.95,82.50,90.05,90.00,89.45,67,5565,497251.00,
532070,SUPERB PAPER,X ,Q,20.45,20.45,18.00,18.50,18.50,18.50,15,10012,189476.00,
532081,KSERASERA   ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,30,594502,112955.00,
532097,MUKAND ENGG.,B ,Q,20.30,20.90,20.30,20.90,20.90,19.70,3,500,10270.00,
532121,DENA BANK   ,A ,Q,16.50,16.95,16.50,16.85,16.85,16.15,719,213814,3586534.00,
532123,BSE  INFRA  ,B ,Q,2.35,2.35,2.11,2.12,2.12,2.20,21,13205,28691.00,
532124,RELIAB VEN  ,X ,Q,12.83,12.83,12.83,12.83,12.83,12.83,1,1,12.00,
532129,HEXAWARE TEC,A ,Q,332.00,338.35,326.70,329.50,330.00,331.15,1871,114729,38166389.00,
532134,BANKBARODA  ,A ,Q,110.40,114.45,109.45,113.10,113.10,108.75,5207,1433550,161174193.00,
532141,ANDHRA CEMEN,T ,Q,5.76,5.90,5.75,5.80,5.80,5.70,17,4687,27091.00,
532143,SKM EGG PROD,B ,Q,66.70,67.70,66.70,67.25,67.70,67.75,20,676,45522.00,
532144,WELCORP     ,A ,Q,152.00,159.10,149.70,158.60,158.60,149.70,770,43303,6711776.00,
532149,BNK OF INDIA,A ,Q,81.40,86.45,81.00,85.70,85.70,79.75,6576,2088933,176364209.00,
532150,INDRAPRAST  ,B ,Q,38.60,39.95,38.60,39.25,39.25,38.60,57,5020,197247.00,
532155,GAIL (I) LTD,A ,Q,333.20,345.85,330.90,344.50,344.50,333.20,1131,89124,30370807.00,
532156,VAIBHAVGBL  ,B ,Q,716.95,735.00,703.50,721.00,721.00,718.90,140,151654,107690818.00,
532159,TRESCON     ,XT,Q,52.65,52.65,52.65,52.65,52.65,51.65,30,35765,1883027.00,
532162,JK PAPER    ,B ,Q,157.90,159.75,156.50,158.45,158.45,156.30,1145,85580,13533970.00,
532163,SAREGAMA (I),B ,Q,549.00,566.00,547.30,555.70,557.00,538.85,179,2565,1431638.00,
532172,ADROITINFO  ,T ,Q,20.30,20.70,19.30,20.35,20.50,20.30,4,50350,1022125.00,
532173,CYBERTECH   ,B ,Q,42.50,42.50,41.20,41.90,42.00,42.85,75,7005,293197.00,
532174,ICICI BANK  ,A ,Q,344.40,351.50,339.50,350.40,350.40,342.75,7190,2410005,832702815.00,
532175,CYIENT      ,A ,Q,618.85,638.60,618.60,632.10,632.10,617.55,340,8265,5223210.00,
532178,ENGINRS.(I) ,A ,Q,112.40,113.90,112.30,113.15,113.15,112.50,924,104105,11779268.00,
532179,CORPN.BANK  ,A ,Q,28.50,29.45,27.60,28.40,28.40,27.45,912,144143,4140016.00,
532180,DHANALAK.BNK,T ,Q,15.80,15.80,15.15,15.25,15.50,15.15,52,15877,245204.00,
532181,GUJ.MINERAL ,A ,Q,86.40,90.00,86.20,87.50,87.95,85.50,154,12184,1068950.00,
532183,GAYATRI SUGR,X ,Q,2.95,2.95,2.74,2.95,2.95,2.83,14,1438,4241.00,
532187,INDUSIND BNK,A ,Q,1563.80,1590.30,1555.65,1582.70,1579.00,1552.60,2546,58903,92459807.00,
532189,INDIA TOURIS,B ,Q,287.40,308.00,287.00,302.05,298.00,289.50,226,5695,1700509.00,
532209,J & K BANK  ,A ,Q,37.00,37.40,36.40,36.90,36.85,36.55,529,42823,1583669.00,
532210,CITY UNION  ,A ,Q,176.75,178.95,175.80,178.10,177.95,176.70,173,11852,2108986.00,
532212,ARCHIES LTD ,B ,Q,29.00,29.00,27.50,28.50,28.50,27.70,51,12978,370457.00,
532215,AXIS BANK   ,A ,Q,604.25,622.00,602.95,619.35,619.35,604.25,5741,1787776,1090627998.00,
532216,HB STOCKHOL.,B ,Q,9.90,10.49,9.90,9.91,10.39,10.34,52,1544,15430.00,
532218,SOUTH IND.BK,A ,Q,15.80,16.20,15.70,16.10,16.10,15.55,780,940531,15065288.00,
532219,ENERGY DEV. ,T ,Q,10.45,10.75,10.20,10.70,10.70,10.38,12,868,9097.00,
532221,SONATA SOFT.,A ,Q,317.85,321.10,313.50,318.05,318.05,315.20,654,10448,3312494.00,
532234,NAT.ALUM    ,A ,Q,62.00,64.60,62.00,64.40,64.40,62.10,1007,244164,15566823.00,
532240,INDIA NIPPON,B ,Q,429.00,449.95,429.00,448.25,433.55,431.00,59,3547,1553111.00,
532256,NALWA SONS  ,B ,Q,1119.00,1119.95,1119.00,1119.95,1119.95,1100.00,3,19,21269.00,
532259,APAR INDUS. ,B ,Q,618.00,618.85,613.00,616.35,616.35,619.50,19,400,246151.00,
532268,ACCELYA     ,B ,Q,982.75,985.00,941.00,968.65,985.00,982.30,112,1278,1229836.00,
532271,CYBERMATE   ,X ,Q,2.65,2.73,2.58,2.73,2.73,2.49,46,36197,98313.00,
532275,LANDMARC LEI,XT,Q,0.50,0.50,0.50,0.50,0.50,0.50,1,10,5.00,
532276,SYNDICATE BN,A ,Q,32.30,34.10,31.75,33.75,33.75,31.35,1532,419987,13880364.00,
532281,HCL TECHNO  ,A ,Q,964.25,973.10,944.35,969.15,969.15,957.00,1615,334280,321859663.00,
532282,CASTEXTECH  ,T ,Q,1.29,1.29,1.17,1.23,1.23,1.23,28,23958,29373.00,
532284,TCFC FINANCE,X ,Q,30.00,30.00,30.00,30.00,30.00,30.00,1,13,390.00,
532285,GEOJITFSL   ,B ,Q,42.35,45.15,42.35,42.60,42.35,42.00,155,7221,309804.00,
532286,JINDAL STE  ,A ,Q,148.05,158.00,147.00,155.90,155.90,146.85,9656,2620421,397060855.00,
532290,BLB LTD.    ,B ,Q,5.46,5.46,5.46,5.46,5.46,5.23,1,6,32.00,
532296,GLENMARK PHA,A ,Q,664.90,670.45,656.20,658.70,657.00,664.95,750,31055,20566667.00,
532300,WOCKHARDT   ,A ,Q,495.60,509.70,495.60,506.25,506.25,493.90,1655,83892,42256193.00,
532301,TATA COFFEE ,B ,Q,90.80,92.65,90.80,92.20,92.45,91.15,321,21279,1956735.00,
532305,IND-SWIFT LA,B ,Q,52.00,53.85,47.50,51.50,51.50,50.45,46,10250,515127.00,
532309,GEPIL       ,B ,Q,824.05,824.05,818.00,818.00,818.00,817.75,28,154,126465.00,
532310,SHREE RAMA  ,B ,Q,6.45,7.00,6.22,6.80,6.80,6.47,40,2882,19313.00,
532313,MAHINDRALIFE,A ,Q,384.65,392.75,383.60,386.55,386.55,381.50,67,2516,978652.00,
532318,GEMINI COMMU,Z ,Q,0.30,0.30,0.30,0.30,0.30,0.30,7,739,221.00,
532321,CADILA HEALT,A ,Q,348.40,354.80,348.40,352.70,352.70,346.05,970,62677,22062614.00,
532323,SHIVA CEMENT,X ,Q,16.00,16.35,15.65,15.75,15.75,16.40,250,184735,2952122.00,
532324,CINEVISTA   ,B ,Q,4.93,5.45,4.93,5.14,5.45,5.29,11,1132,5616.00,
532326,INTENS TECH ,B ,Q,37.90,38.95,37.90,38.10,38.10,37.20,11,1551,58915.00,
532329,DANLAW TECH.,X ,Q,113.95,113.95,107.35,113.80,113.95,109.40,12,132,14766.00,
532330,BIOPAC INDIA,X ,Q,8.70,8.70,8.21,8.70,8.70,8.29,41,36270,314788.00,
532331,AJANTA PHARM,A ,Q,1075.20,1100.70,1066.25,1095.60,1095.60,1074.40,829,22122,23942085.00,
532333,HB PORTFOLIO,X ,Q,23.00,24.95,22.75,23.75,24.70,23.05,22,1128,26579.00,
532334,HB ESTATE DE,X ,Q,13.20,14.58,13.20,14.53,14.00,13.89,23,2331,33203.00,
532336,BARON INFO. ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.20,1,1005,190.00,
532339,COMPUCOM SOF,B ,Q,11.15,11.85,10.81,11.69,11.69,10.99,79,22019,255808.00,
532341,IZMO        ,B ,Q,58.85,61.70,58.85,61.05,61.10,57.25,50,2245,137164.00,
532342,COMMEX TECH ,XT,Q,0.47,0.49,0.46,0.49,0.46,0.47,12,14709,6907.00,
532343,TVS MOTOR L ,A ,Q,551.25,573.75,551.25,570.50,570.50,551.60,5135,402623,226900776.00,
532345,GATI LTD.   ,B ,Q,80.90,83.90,79.65,82.95,82.95,79.20,1067,88146,7253420.00,
532348,SUBEX LTX   ,T ,Q,6.20,6.30,5.95,5.98,5.98,6.18,199,153245,931729.00,
532349,TRANSPORT CO,B ,Q,274.15,277.40,270.00,272.05,273.00,274.25,97,1654,451046.00,
532350,PADMALAYA TE,XT,Q,2.28,2.50,2.28,2.28,2.28,2.40,11,2954,6737.00,
532351,AKSH OPTIFIB,B ,Q,24.70,25.85,24.70,25.45,25.45,24.65,857,224419,5702516.00,
532354,VIRGOGLOB   ,XT,Q,1.38,1.38,1.38,1.38,1.38,1.36,1,400,552.00,
532355,PICTURHOUSE ,XT,Q,2.00,2.08,2.00,2.04,2.08,2.08,2,20,40.00,
532356,TRIVENI ENGG,B ,Q,49.20,52.30,48.60,50.80,50.80,48.70,1022,141428,7177089.00,
532357,MUKTA ARTS  ,B ,Q,36.15,39.15,36.15,38.95,39.15,36.65,19,947,36008.00,
532362,NAGPUR POWER,X ,Q,34.05,38.40,33.75,33.95,33.75,37.90,21,1758,59785.00,
532366,PNB GILTS   ,B ,Q,30.10,31.45,30.10,30.75,30.70,29.70,118,15517,478772.00,
532368,BCG         ,B ,Q,2.86,3.13,2.78,2.85,2.81,2.86,184,108614,314068.00,
532369,RAMCO INDS. ,B ,Q,224.55,226.50,217.35,218.85,219.50,223.55,115,49845,11166413.00,
532370,RAMCO  SYSTM,B ,Q,282.50,313.70,282.50,288.70,287.35,280.85,1411,32962,9967038.00,
532371,TATA TELESER,B ,Q,3.90,4.05,3.90,3.91,3.91,3.87,168,308011,1206668.00,
532372,VIRINCHI    ,X ,Q,81.00,83.00,78.70,82.30,82.30,78.95,117,35844,2908348.00,
532373,WEPSOLN     ,X ,Q,28.95,28.95,25.80,26.50,26.50,27.90,10,753,20520.00,
532374,STER TECH   ,A ,Q,289.00,293.00,286.00,290.95,290.95,284.60,7384,374127,108587994.00,
532375,TIPSINDUSTR ,B ,Q,62.00,62.00,60.00,60.00,60.00,60.95,2,101,6062.00,
532376,MRO-TEK     ,B ,Q,44.00,50.85,44.00,47.20,47.50,43.10,65,19705,894016.00,
532379,FIRSTOBJ    ,XT,Q,9.55,9.55,9.55,9.55,9.55,9.85,1,250,2387.00,
532380,BABA ARTS   ,X ,Q,3.88,4.26,3.88,4.24,4.24,3.88,31,2663,11256.00,
532382,BALAJI TELE.,B ,Q,92.40,94.60,89.80,94.00,93.70,91.35,79,1787,165994.00,
532386,CALIFORN.SOF,B ,Q,28.50,28.90,28.35,28.35,28.35,29.80,18,2311,65676.00,
532387,PRITISHN COM,B ,Q,14.18,14.18,12.37,13.28,13.28,12.64,5,1800,23557.00,
532388,INDIAN OVER.,A ,Q,14.80,14.95,14.45,14.75,14.79,14.12,245,87953,1287426.00,
532390,TAJ GVK HOTL,B ,Q,173.05,182.45,169.85,179.20,179.20,169.80,263,8744,1533240.00,
532391,OPTO CIRCUIT,B ,Q,8.99,9.28,8.71,9.28,9.28,8.44,211,52639,480867.00,
532395,AXISCADES   ,B ,Q,84.65,88.80,84.65,86.65,86.65,83.05,351,23775,2077753.00,
532400,KPIT        ,A ,Q,216.50,216.50,211.75,214.65,214.60,212.05,933,61438,13168255.00,
532401,VIJAYA BANK ,A ,Q,41.70,43.95,41.50,43.15,43.15,41.30,751,132815,5719281.00,
532404,SAVEN TECHNO,X ,Q,17.15,17.15,17.15,17.15,17.15,17.45,1,10,171.00,
532406,AVANTEL LTD ,X ,Q,205.00,205.00,201.00,204.85,205.00,205.45,50,4889,995970.00,
532407,MOSCHIP SEMI,X ,Q,27.45,27.45,25.55,26.85,26.90,26.20,143,40315,1077799.00,
532408,MEGASOFT LTD,B ,Q,8.91,9.15,8.60,8.83,8.71,9.00,67,8609,76140.00,
532410,TRANSCORP IN,X ,Q,21.85,22.15,21.25,21.30,21.30,21.80,16,1264,27586.00,
532411,VISESH INFO.,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,13,22038,4187.00,
532413,CEREBRA INTE,B ,Q,27.00,29.25,26.90,28.45,28.60,27.00,268,36713,1029426.00,
532414,IKF TECHNO  ,XT,Q,0.37,0.37,0.37,0.37,0.37,0.38,14,24000,8880.00,
532416,MID-DAY MULT,B ,Q,18.50,18.90,16.75,18.05,18.05,17.90,194,71146,1257275.00,
532418,ANDHRA BANK ,A ,Q,27.70,28.50,27.35,28.15,28.15,26.80,517,161602,4491813.00,
532419,SMARTLINK   ,B ,Q,86.85,92.40,85.10,88.00,88.00,87.55,66,2425,213530.00,
532424,GODREJ CONS ,A ,Q,743.15,776.75,743.15,774.70,774.70,743.15,1197,30326,23161835.00,
532430,BF UTILI    ,B ,Q,198.05,206.40,198.00,204.20,204.20,196.80,1702,58434,11874560.00,
532432,UNITD SPR   ,B ,Q,613.50,642.50,613.15,640.55,640.55,610.30,1730,59525,37489453.00,
532439,OLECTRA     ,B ,Q,213.85,213.85,206.20,208.25,208.20,206.15,294,17859,3716814.00,
532440,MPS LTD     ,B ,Q,498.15,502.50,481.00,498.50,500.50,499.00,83,917,447442.00,
532443,CERA SANITAR,A ,Q,2303.95,2341.15,2298.75,2330.50,2330.10,2318.95,23,80,185622.00,
532454,BHARTI ARTL ,A ,Q,295.00,309.90,292.20,305.20,309.50,290.10,3471,438060,131959853.00,
532455,SHALIMAR WIR,X ,Q,18.00,18.00,16.05,17.40,17.40,17.40,21,1596,26901.00,
532456,COMPUAGE INF,B ,Q,23.75,24.05,23.05,23.35,24.00,23.00,23,4206,99652.00,
532457,GULSHAN POLY,B ,Q,59.95,60.00,59.10,59.55,59.55,58.85,13,367,21900.00,
532459,AUNDEFAZE   ,XT,Q,23.00,25.40,23.00,25.40,25.40,24.20,3,150,3690.00,
532460,PONNI SUG(ER,B ,Q,138.90,138.90,130.60,134.50,134.15,134.95,24,2997,404221.00,
532461,PUNJAB NATIO,A ,Q,69.45,72.00,69.15,70.80,70.80,68.60,6147,2928852,206629559.00,
532466,ORACLE FIN  ,A ,Q,3545.00,3659.95,3530.15,3633.30,3650.00,3522.00,371,1793,6478909.00,
532468,KAMAHOLDING ,B ,Q,5350.00,5400.00,5052.05,5191.10,5150.10,5089.45,13,26,136836.00,
532475,APTECH LTD  ,B ,Q,164.00,192.45,160.90,191.70,191.70,160.40,5523,369403,68038641.00,
532477,UNION BANK L,A ,Q,74.10,77.50,74.10,77.05,77.05,73.45,2776,982152,74800072.00,
532478,UNITED BREWA,A ,Q,1244.95,1257.00,1229.15,1236.35,1238.95,1237.95,1072,29756,36969942.00,
532479,ISMT LTD    ,B ,Q,8.01,9.04,6.35,8.64,8.64,7.54,317,79232,685636.00,
532480,ALLAHABAD BK,A ,Q,45.00,46.55,44.75,46.25,46.25,44.30,1319,506859,23175182.00,
532481,NOIDA-TOLL B,B ,Q,8.16,8.39,8.05,8.34,8.29,8.18,23,6014,49528.00,
532482,GRANULES (I),A ,Q,83.90,87.10,83.30,86.80,86.80,82.75,681,89381,7705643.00,
532483,CANARA BANK ,A ,Q,254.80,259.35,250.05,258.35,258.00,248.15,3223,466896,118986054.00,
532485,BALMER LA.IN,B ,Q,401.00,401.00,394.20,395.35,394.30,400.10,102,1666,662994.00,
532486,POKARNA LTD ,B ,Q,153.50,157.20,153.50,155.00,155.00,152.00,19,373,57832.00,
532488,DIVI'S LAB. ,A ,Q,1477.00,1536.25,1477.00,1529.20,1529.20,1477.65,1362,30684,46299505.00,
532493,ASTRA MICRO ,B ,Q,76.75,77.85,76.00,76.80,76.90,76.10,110,10596,813501.00,
532497,RADICOKHAIT ,A ,Q,385.30,411.40,385.30,407.00,407.00,380.75,2323,97110,39146559.00,
532498,SHRMCITYUN  ,A ,Q,1539.05,1630.00,1528.00,1575.00,1630.00,1539.65,18,29,45291.00,
532500,MARUTISUZUK ,A ,Q,7360.00,7508.80,7302.00,7487.05,7487.05,7309.85,5192,51810,386524565.00,
532503,RAJAPAMILLS ,X ,Q,724.00,737.95,715.00,728.00,728.00,721.20,71,188,136617.00,
532504,NAVIN FLUORI,A ,Q,684.90,718.00,684.90,701.40,701.40,699.30,775,10644,7545458.00,
532505,UCOBANK     ,A ,Q,19.15,19.70,19.10,19.30,19.30,18.70,664,166814,3224059.00,
532507,BAG FIL MED ,B ,Q,4.72,4.94,4.71,4.82,4.82,4.82,18,2830,13617.00,
532508,JSL         ,B ,Q,32.50,33.95,32.20,32.95,32.95,32.40,1464,196349,6525726.00,
532509,SUPRAJIT ENG,B ,Q,204.45,224.50,204.45,218.95,220.00,202.75,101,3116,660419.00,
532511,EXCEL CROP. ,B ,Q,3251.00,3302.95,3251.00,3290.00,3302.80,3245.50,15,61,200227.00,
532513,TVSELE      ,B ,Q,176.00,195.60,176.00,195.60,195.60,177.85,100,1932,374103.00,
532514,INDRA GAS   ,A ,Q,251.00,253.00,248.70,250.80,250.80,248.50,808,80133,20151489.00,
532515,TV TODAY    ,B ,Q,381.60,381.60,371.60,377.25,375.90,369.05,45,644,241922.00,
532518,FLORENCE    ,X ,Q,1437.90,1441.00,1437.90,1440.00,1440.00,1400.00,12,62,89264.00,
532521,PALRED      ,B ,Q,30.10,31.15,30.00,30.30,30.00,29.35,11,409,12321.00,
532522,PETRONET LNG,A ,Q,206.95,212.30,206.95,211.45,210.00,206.90,870,41675,8778937.00,
532523,BIOCON LTD. ,A ,Q,635.00,644.65,631.50,637.00,637.00,629.40,3054,167025,106563931.00,
532524,PTC INDIA   ,A ,Q,83.60,85.75,82.40,85.40,85.40,82.85,510,100103,8484185.00,
532525,BANK MAHA   ,B ,Q,12.80,13.93,12.80,13.61,13.65,12.64,330,111365,1510540.00,
532527,RK FORGINGS ,B ,Q,520.00,546.00,520.00,536.60,540.00,516.35,153,3043,1608293.00,
532528,DATAM GLOB  ,B ,Q,102.35,103.60,102.25,102.95,102.35,101.05,152,13843,1423824.00,
532529,NDTV        ,B ,Q,37.45,38.00,36.35,37.50,37.50,37.05,26,1926,72241.00,
532531,STAR        ,A ,Q,458.55,474.00,453.95,463.30,462.00,458.40,2864,146779,68005316.00,
532532,JAIPRA      ,A ,Q,6.90,7.25,6.68,7.08,7.08,6.79,151774,6332212,44450697.00,
532538,ULTRATECH CM,A ,Q,3885.00,3947.00,3878.00,3935.00,3942.00,3883.55,923,9360,36674492.00,
532539,MINDA IND   ,A ,Q,333.90,333.90,322.75,331.50,331.05,319.20,372,8779,2895268.00,
532540,TCS LTD.    ,A ,Q,1998.35,2022.05,1987.10,2018.70,2018.70,1998.35,3734,466804,937761033.00,
532541,NIITTECH    ,A ,Q,1104.90,1123.50,1093.50,1111.00,1111.00,1104.85,726,19519,21661223.00,
532543,GULFPETRO   ,B ,Q,68.10,69.50,67.10,67.70,67.95,67.85,37,2987,202241.00,
532548,CENTURYPLY  ,A ,Q,185.35,189.30,184.50,188.35,188.35,183.65,251,12971,2422757.00,
532553,WELENT      ,B ,Q,108.10,115.00,105.95,114.00,114.90,107.10,1231,42185,4703329.00,
532555,NTPC LTD    ,A ,Q,138.70,141.50,137.15,140.80,140.80,137.60,1521,144195,20162092.00,
532604,SALSTEEL    ,B ,Q,6.40,6.89,6.40,6.52,6.83,6.47,33,5903,38565.00,
532605,JBM AUTO    ,B ,Q,288.90,299.00,288.90,295.60,298.50,284.60,69,959,282072.00,
532609,BHARATIDIL  ,Z ,Q,4.45,4.73,4.38,4.67,4.67,4.61,17,27580,121472.00,
532610,DWAR SUGAR  ,T ,Q,21.30,22.90,21.30,22.90,22.90,21.85,165,43834,986785.00,
532612,INDOCO REM  ,B ,Q,218.75,220.00,213.00,215.85,215.85,219.10,97,1960,426816.00,
532613,VIPCLOTHNG  ,B ,Q,27.55,28.85,27.30,28.15,28.10,26.75,729,21523,609479.00,
532616,XCHANGING   ,B ,Q,44.05,44.10,42.60,43.60,43.60,43.35,19,3552,154188.00,
532617,JETAIRWAYS  ,A ,Q,256.90,262.70,253.35,258.30,258.30,251.50,7085,928808,239149359.00,
532621,MORARJETEX  ,B ,Q,23.60,23.60,22.75,23.30,23.30,23.05,83,4880,113520.00,
532622,GATEWAY DIST,A ,Q,135.00,138.10,135.00,137.30,137.55,135.85,105,3391,466098.00,
532624,JINDALPH    ,B ,Q,32.80,32.80,31.50,32.65,32.40,31.85,11,251,8162.00,
532626,PONDY OXIDES,X ,Q,365.50,389.00,365.50,386.50,388.00,368.60,176,4862,1865797.00,
532627,JPPOWER     ,B ,Q,2.02,2.04,1.96,2.03,2.03,1.98,277,1080551,2170206.00,
532628,3I INFOTECH ,B ,Q,3.74,3.87,3.59,3.75,3.75,3.69,302,615102,2290978.00,
532629,MCNALLYB    ,T ,Q,12.19,12.37,11.75,12.25,12.25,12.19,42,14097,170165.00,
532630,GOKALDAS    ,B ,Q,77.80,80.70,77.80,80.50,80.25,76.90,46,3025,241021.00,
532633,ALLSEC TECH ,B ,Q,210.70,210.70,204.70,204.70,204.70,201.00,2,2,415.00,
532636,IIFL        ,A ,Q,444.25,460.00,444.20,455.65,455.00,438.90,242,4814,2192913.00,
532637,MAN DRUGORG ,B ,Q,74.40,75.95,73.80,74.55,74.55,74.20,134,8395,626913.00,
532638,SHOPPER STOP,A ,Q,504.75,507.05,499.00,503.65,503.10,497.70,44,1418,714989.00,
532641,NDL         ,B ,Q,62.75,63.45,62.05,62.90,62.90,62.05,40,1212,75917.00,
532642,JSWHL       ,B ,Q,2205.00,2279.70,2205.00,2269.90,2279.70,2144.65,22,34,76526.00,
532644,JK CEMENT   ,A ,Q,720.50,735.00,712.05,718.25,717.00,710.60,198,1078,775389.00,
532646,UNIPLY IND  ,B ,Q,60.95,60.95,56.60,58.20,57.95,57.75,90,3264,189087.00,
532647,PROVOGUE IND,B ,Q,2.40,2.85,2.40,2.72,2.72,2.80,12,7076,19384.00,
532648,YES BANK    ,A ,Q,182.50,187.50,181.50,186.80,186.80,177.40,37266,6370058,1180759768.00,
532649,NECTAR LIFE ,B ,Q,20.30,20.70,20.25,20.45,20.50,20.15,148,20313,415294.00,
532650,MSP STEEL   ,B ,Q,13.00,13.00,12.53,12.64,12.63,12.96,10,1006,13075.00,
532651,SPL INDS    ,B ,Q,53.40,56.80,53.40,54.65,54.30,52.05,151,14366,787718.00,
532652,KARNATAKA BK,A ,Q,103.50,107.80,102.65,107.00,107.00,103.15,951,132044,13904197.00,
532654,MCLEOD RUSSE,B ,Q,119.95,121.45,117.95,119.90,119.00,117.40,102,5898,705725.00,
532656,FACOR ALLOYS,X ,Q,2.08,2.29,2.08,2.20,2.18,2.09,47,35285,78046.00,
532658,EON ELECT   ,B ,Q,40.00,43.80,40.00,41.10,41.45,39.85,93,7250,306271.00,
532659,IDFC        ,A ,Q,37.65,39.10,37.40,38.75,38.75,37.20,669,209279,8065263.00,
532660,VIVIMED LABS,B ,Q,36.45,39.70,36.45,38.95,38.65,35.90,322,40198,1550701.00,
532661,RANE MADRAS ,B ,Q,459.00,459.00,454.85,457.00,457.00,458.00,6,56,25681.00,
532662,HT MEDIA    ,B ,Q,37.95,38.90,37.70,38.85,38.90,37.10,66,4448,170816.00,
532663,SASKEN      ,B ,Q,649.95,671.00,647.00,651.55,651.55,647.85,139,5023,3292497.00,
532666,FCS SOFTWARE,B ,Q,0.22,0.23,0.21,0.23,0.23,0.22,47,675089,153153.00,
532667,SUZLONENERGY,A ,Q,5.30,5.35,5.21,5.28,5.28,5.28,13297,2171853,11450698.00,
